id,name,prefecture,address,phone,website,content,imageUrl,oldId
"2wm7hg9_5m","富美菊酒造株式会社（羽根屋 / 富美菊）","富山県","〒930-0114 富山県富山市百塚134-3","076-441-9594","https://fumigiku.co.jp/","<h2 id=""h7e5118a3a1"">全量大吟醸クラスの情熱「羽根屋」</h2><p>1916年創業。すべてのお酒を大吟醸と同じように、夜中まで続く徹底した温度管理と手間暇をかけて仕込む情熱の蔵。「羽根屋」は、口に含んだ瞬間に弾けるような瑞々しい果実味と透明感で、全国の日本酒ファンを熱狂させています。</p>",,"2wm7hg9_5m"
"y76dafq86ln","有限会社清都酒造場（勝駒）","富山県","〒933-0958 富山県高岡市京町12-12","0766-22-0557","(公式サイトなし)","<h2 id=""haf6c9755c3"">「ただ、誠実に」全国屈指の幻の酒</h2><p>1906年創業。高岡市にある極めて小規模な酒蔵。「不器用なまでに、ただ誠実に」という信念のもと、極限まで手造りにこだわった「勝駒」は、圧倒的な透明感と品格を持ち、全国でもトップクラスの入手困難酒として知られています。</p>",,"y76dafq86ln"
"7fhlg6oucwpx","立山酒造株式会社（立山 / 銀嶺立山）","富山県","〒939-1333 富山県砺波市中野252-2","0763-33-3330","https://www.sake-tateyama.com/","<h2 id=""hc55931362a"">富山県民の魂の酒、圧倒的シェア</h2><p>1830年創業。富山県内で圧倒的な生産量とシェアを誇る巨大蔵。富山の居酒屋には必ずと言っていいほど置かれており、料理を邪魔しないスッキリとした究極の端麗辛口は、県民の毎日の晩酌に欠かせないソウルドリンクです。</p>",,"7fhlg6oucwpx"
"c6-34ffowo","株式会社白岩（IWA 5）","富山県","〒930-1405 富山県中新川郡立山町白岩","(非公開)","https://iwa-sake.jp/","<h2 id=""h511ce9790b"">ドン・ペリニヨンの巨匠が立山で描く夢</h2><p>シャンパーニュ「ドン・ペリニヨン」の元醸造最高責任者、リシャール・ジョフロワ氏が立山町に設立した世界基準の新しい酒蔵。複数の原酒を巧みにブレンド（アッサンブラージュ）する「IWA 5」は、日本酒の歴史に新たなページを刻んでいます。</p>",,"c6-34ffowo"
"xwvx_qeyb","林酒造場（林 / 黒部峡）","富山県","〒939-0744 富山県下新川郡朝日町境1608","0765-82-0384","https://www.hayashisyuzou.com/","<h2 id=""he29e09341f"">若き杜氏が放つ瑞々しい才能</h2><p>寛永3年（1626年）創業の富山県最古の蔵。近年、若き蔵元杜氏が立ち上げたブランド「林」が大ブレイク。北アルプスの雪解け水を使用し、非常に瑞々しくフレッシュな果実味と、綺麗に消えていく後味が全国で絶賛されています。</p>",,"xwvx_qeyb"
"odaijthwdnmy","皇国晴酒造株式会社（幻の瀧）","富山県","〒938-0066 富山県黒部市生地296","0765-56-8028","https://www.mabotaki.co.jp/","<h2 id=""h9497a9f0e6"">名水百選が蔵の中に湧き出る奇跡</h2><p>1887年創業。黒部市の日本海沿いにありながら、蔵の敷地内には北アルプスからの雪解け水（名水百選・岩瀬の清水）がこんこんと湧き出ています。この名水を仕込み水に全量使用し、スッキリと喉越しの良い「幻の瀧」を醸しています。</p>",,"odaijthwdnmy"
"20nd57lpdud1","銀盤酒造株式会社（銀盤）","富山県","〒938-0801 富山県黒部市荻生4853-3","0765-54-1181","https://ginban.co.jp/","<h2 id=""hd434e03756"">黒部川扇状地の名水で醸す大型蔵</h2><p>1910年創業。黒部市の豊かな自然と黒部川扇状地の湧水を使用する大型蔵。高品質な吟醸酒から日々の晩酌酒まで幅広く展開し、スッキリとした端麗で滑らかな味わいは、富山県内外で広く親しまれています。</p>",,"20nd57lpdud1"
"6pc93o2uf","株式会社魚津酒造（帆波 / 北洋）","富山県","〒937-0067 富山県魚津市本江新町6-1","0765-22-0134","https://uozu-shuzo.jp/","<h2 id=""hc6248eb971"">「本江酒造」から生まれ変わった魚津の星</h2><p>1925年創業の旧「本江酒造」が、2022年に体制を一新して「魚津酒造」として再スタート。伝統の辛口「北洋」を受け継ぎつつ、華やかな香りと優しい甘味を持つ新ブランド「帆波（ほなみ）」が瞬く間に人気を集めています。</p>",,"6pc93o2uf"
"japdcgse9","千代鶴酒造合資会社（千代鶴）","富山県","〒936-0027 富山県滑川市下梅沢360","076-475-0031","(公式サイトなし)","<h2 id=""he8d629e961"">ホタルイカの町・滑川の小さな名蔵</h2><p>ホタルイカ漁で有名な滑川市に位置する小規模な酒蔵。家族中心の丁寧な手造りで醸される「千代鶴」は、富山らしいスッキリとしたキレの中に、ふくよかなお米の旨味が感じられる温かみのある地酒です。</p>",,"japdcgse9"
"d1wldpyplxv","吉乃友酒造有限会社（よしのとも）","富山県","〒939-2603 富山県富山市婦中町下井沢3285-1","076-466-2308","https://yoshinotomo.jp/","<h2 id=""ha0edbae66c"">富山の「全量純米酒」のパイオニア</h2><p>1877年創業。富山県内でいち早く、すべてのお酒を米と米麹だけで造る「純米造り」に切り替えたこだわりの蔵。地元富山県産の酒造好適米を積極的に使用し、お米のピュアな旨味とふくよかさを表現しています。</p>",,"d1wldpyplxv"
"h66mcmo1oje","福鶴酒造株式会社（風の盆）","富山県","〒939-2342 富山県富山市八尾町西町2352","076-455-2727","https://www.kazenobon.co.jp/","<h2 id=""h9d9984e96b"">越中八尾の風情と共に歩む「風の盆」</h2><p>1847年創業。哀愁漂う伝統行事「おわら風の盆」で有名な八尾町に位置します。銘柄「風の盆」は、八尾の山の湧水で仕込まれ、キリッとした辛口の味わいが地元のお祭りの席に欠かせない一杯となっています。</p>",,"h66mcmo1oje"
"t43vfhbc5cby","玉旭酒造有限会社（玉旭 / おわら娘 / ECHOES）","富山県","〒939-2343 富山県富山市八尾町東町2111","076-455-1331","http://www.tamaasahi.jp/","<h2 id=""h98fa5eaf19"">革新的な酒母搾りで魅せる新しい日本酒</h2><p>1808年創業。福鶴酒造と同じく八尾町にあります。伝統的な「おわら娘」を造る一方で、酒母の段階で搾るという前代未聞の製法から生まれた「ECHOES（エコーズ）」など、白ワインのような甘酸っぱいモダンな酒で大注目を浴びています。</p>",,"t43vfhbc5cby"
"td6-nxyve","株式会社髙澤酒造場（曙 / 有磯 曙）","富山県","〒935-0012 富山県氷見市北大町18-7","0766-72-0006","https://曙.jp/","<h2 id=""h99ff734dfc"">寒ブリの聖地・氷見で「海と共に生きる酒」</h2><p>氷見市に唯一残る酒蔵。昔ながらの「槽（ふね）搾り」にこだわり、ゆっくりと優しくお酒を搾ります。代表銘柄「有磯 曙」は、氷見の代名詞である寒ブリなど、脂の乗った魚介類と最高にマッチする、しっかりとした骨格とキレを持つ辛口です。</p>",,"td6-nxyve"
"c04l0eerf87c","若鶴酒造株式会社（苗加屋 / 若鶴）","富山県","〒932-0812 富山県砺波市三郎丸208","0763-32-3032","https://www.wakatsuru.co.jp/","<h2 id=""hd6e269d480"">日本酒とウイスキー（三郎丸蒸留所）の重鎮</h2><p>1862年創業。砺波市にある大型蔵で、北陸で唯一のウイスキー蒸留所（三郎丸蒸留所）を持つことでも有名です。無濾過生原酒の先駆けとなった「苗加屋（のうかや）」は、濃厚でフレッシュな旨味が炸裂する力強い味わいです。</p>",,"c04l0eerf87c"
"q5jwxgph_l","吉江酒造株式会社（太刀山）","富山県","〒939-1375 富山県砺波市若草町5-5","0763-32-2232","(公式サイトなし)","<h2 id=""hadfdde2dde"">砺波の地で愛される小さな辛口</h2><p>1948年創業。砺波市にある家族経営の小さな酒蔵です。代表銘柄「太刀山（たちやま）」は、立山連峰のように力強くキレのあるスッキリとした辛口。生産量が少なく、地元砺波で静かに愛されている地酒です。</p>",,"q5jwxgph_l"
"2wlas-j1a87y","黒田酒造株式会社（北一）","富山県","〒932-0056 富山県小矢部市西中323","0766-67-1803","(公式サイトなし)","<h2 id=""h6724357b44"">小矢部市でひっそりと歴史を刻む</h2><p>小矢部市に位置する歴史ある酒蔵。代表銘柄「北一（きたいち）」は、北陸で一番の酒を目指すという志から名付けられました。地元に根ざし、昔ながらの素朴な味わいを守り続けています。</p>",,"2wlas-j1a87y"
"w7uohp3q1y","成政酒造株式会社（成政）","富山県","〒939-1654 富山県南砺市舘418","0763-52-0204","https://www.narimasa.co.jp/","<h2 id=""h9d37f87792"">戦国武将・佐々成政の伝説を継ぐ</h2><p>1894年創業。南砺市の医王山麓に位置し、戦国武将・佐々成政が槍で突いて湧き出させたという「槍の先の水」伝説が残る湧水を使用。地元産米にこだわり、しっかりとした米の旨味とコクを感じる力強いお酒です。</p>",,"w7uohp3q1y"
"lxqcsxv26q","三笑楽酒造株式会社（三笑楽）","富山県","〒939-1914 富山県南砺市上梨678","0763-66-2010","https://www.sansyouraku.jp/","<h2 id=""h1e0e33e8dd"">世界遺産・五箇山の報恩講を支える濃醇酒</h2><p>1880年創業。世界遺産である合掌造り集落「五箇山」に位置する唯一の酒蔵。厳しい冬の寒さと、報恩講などの伝統行事で振る舞われる山の幸（山菜やジビエ）に負けない、濃醇で奥深い甘味と旨味が特徴です。</p>",,"lxqcsxv26q"
"nkmgjo9av7","合名会社若駒酒造場（若駒）","富山県","〒932-0211 富山県南砺市井波3601","0763-82-0045","(公式サイトなし)","<h2 id=""heed08b6d27"">木彫りの町・井波の歴史と共に</h2><p>1889年創業。日本一の木彫りの町として知られる南砺市井波地区に位置します。風情ある古い町並みの中で、昔ながらの道具を使って仕込まれる「若駒」は、井波の職人たちに愛され続ける温かみのある地酒です。</p>",,"nkmgjo9av7"
"j83f9-fmt4y","黒龍酒造株式会社（黒龍 / 九頭龍）","福井県","〒910-1133 福井県吉田郡永平寺町松岡春日1-38","0776-61-0038","https://www.kokuryu.co.jp/","<h2 id=""hce36a847bb"">「大吟醸」のパイオニア、福井の至宝</h2><p>1804年創業。永平寺町の雪解け水で醸す福井を代表する銘酒「黒龍」。全国に先駆けて大吟醸酒を市販化したパイオニアであり、「石田屋」や「二左衛門」といった最高峰ラインナップは、日本屈指の入手困難な幻の酒として君臨しています。</p>",,"j83f9-fmt4y"
"n2upak211no","合資会社加藤吉平商店（梵）","福井県","〒916-0001 福井県鯖江市吉江町1-11","0778-51-1507","https://www.born.co.jp/","<h2 id=""h4ac9ea443e"">世界が酔いしれる国賓の酒</h2><p>1860年創業。「梵（ぼん）」はサンスクリット語で「真理」を意味します。国賓クラスの晩餐会や政府専用機の機内酒として採用されるなど、世界的な知名度を誇る日本酒。無添加の純米造りと長期氷温熟成による、圧倒的に深く滑らかな旨味が特徴です。</p>",,"n2upak211no"
"bo5lud147jt","株式会社一本義久保本店（一本義 / 伝心）","福井県","〒911-0801 福井県勝山市沢町1丁目3-1","0779-87-2500","https://www.ippongi.co.jp/","<h2 id=""h1280149021"">福井県内で圧倒的トップシェアを誇る辛口</h2><p>1902年創業。奥越前の勝山市に位置し、福井県内で最も飲まれているシェアNo.1の銘柄「一本義」を醸造しています。また、契約農家と共に育てる「伝心」シリーズは、スッキリとしたキレの良い辛口で全国的にも高い人気を集めています。</p>",,"bo5lud147jt"
"7m-upa3cnd8","株式会社南部酒造場（花垣）","福井県","〒912-0081 福井県大野市元町6-10","0779-66-2141","https://www.hanagaki.co.jp/","<h2 id=""h1d965ccc28"">名水百選の町・越前大野が誇る旨口</h2><p>1901年創業。名水百選が湧き出る越前大野市で、お米の旨味をしっかりと引き出したふくよかな味わいの「花垣」を醸します。長期熟成酒（古酒）や、お酒でお酒を仕込む「貴醸酒」など、多彩なアプローチで日本酒の可能性を広げ続ける実力派です。</p>",,"7m-upa3cnd8"
"uz29bw1sf","吉田酒造有限会社（白龍）","福井県","〒910-1325 福井県吉田郡永平寺町北島7-22","0776-64-2015","https://www.jizakegura.com/","<h2 id=""hba5d530e92"">女性当主と若き女性杜氏が牽引する星</h2><p>1806年創業。永平寺町で、女性蔵元と若き女性杜氏が姉妹で酒造りを牽引する全国的にも注目の酒蔵。自社栽培の山田錦を使用し、「白龍」の名の通り、クリアでありながらお米の豊かな旨味と美しい甘味が広がる、洗練された美酒です。</p>",,"uz29bw1sf"
"lpksshm0d55n","安本酒造有限会社（白岳仙）","福井県","〒910-3136 福井県福井市安田町1-1","0776-85-1031","https://hakugakusen.jp/","<h2 id=""h210b6aa77d"">研ぎ澄まされたクリアな辛口「白岳仙」</h2><p>1853年創業。特約店限定のブランド「白岳仙（はくがくせん）」は、徹底した冷蔵管理と辛口への強いこだわりで大人気。シャープな酸味とスッキリとした圧倒的なキレがあり、和食のみならずフレンチやイタリアンとも見事なマリアージュを魅せます。</p>",,"lpksshm0d55n"
"elwe_jalfz8","常山酒造合資会社（常山）","福井県","〒910-0854 福井県福井市御幸1丁目19-10","0776-22-1541","https://jozan.co.jp/","<h2 id=""h89c3f28318"">「越前辛口」を体現する都会派の蔵</h2><p>1808年創業。福井市の中心部に位置し、スタイリッシュな越前辛口を掲げています。代表銘柄「常山（じょうざん）」は、透明感のある瑞々しい果実味と、スパッと切れる見事な後味が特徴。現代の食卓を美しく彩るモダンな日本酒です。</p>",,"elwe_jalfz8"
"fuhtlt8uu","三宅彦右衛門酒造有限会社（早瀬浦）","福井県","〒919-1124 福井県三方郡美浜町早瀬21-7","0770-32-0303","(公式サイトなし)","<h2 id=""h4ac6ea65bb"">海の男たちに愛された骨太な漁師町の酒</h2><p>1718年創業。若狭湾に面した美浜町の港町に位置する名蔵。「早瀬浦（はやせうら）」は、ミネラル感たっぷりの力強い旨味と骨太な辛口が特徴。カニや寒ブリなど、冬の日本海の王者たちと合わせた際の相性はまさに無敵の存在です。</p>",,"fuhtlt8uu"
"9j36cm4w3","舟木酒造合資会社（北の庄 / ひやおろし）","福井県","〒910-0836 福井県福井市大和田町46-3-1","0776-54-2323","https://www.funaki-sake.com/","<h2 id=""had03c11421"">柴田勝家の居城「北ノ庄城」の誇り</h2><p>1866年創業。柴田勝家の居城であった北ノ庄城にちなんで名付けられた銘柄「北の庄」。しっかりとした米の旨味とコクを感じさせながらも、食事の味を引き立てるスッキリとした後味が特徴の、福井の歴史を感じる一本です。</p>",,"9j36cm4w3"
"bd5jbpzrzl","田嶋酒造株式会社（福千歳）","福井県","〒918-8051 福井県福井市桃園1丁目3-10","0776-36-3385","https://www.fukuchitose.com/","<h2 id=""hfc79db1658"">山廃仕込みへの愛とフクロウのラベル</h2><p>1849年創業。天然の乳酸菌を活用する「山廃仕込み」に徹底してこだわる全国でも珍しい酒蔵。「福千歳」はフクロウをモチーフにしたラベルが愛らしく、伝統の山廃がもたらす豊かな酸味と奥深い旨味が、飲む人に福をもたらします。</p>",,"bd5jbpzrzl"
"iehzbun5mlb","株式会社吉田金右衛門商店（雲乃井）","福井県","〒918-8003 福井県福井市毛矢2丁目11-16","0776-36-1215","https://kumonoi.jp/","<h2 id=""h791f4421e7"">伝統の「木槽搾り」がもたらす優しさ</h2><p>1872年創業。足羽川のほとりに位置します。現代では少なくなった伝統的な「木槽（きぶね）搾り」にこだわり、ゆっくりと優しくお酒を搾ります。「雲乃井」は、口当たりが非常に柔らかく、まろやかな旨味が広がる優しい味わいです。</p>",,"iehzbun5mlb"
"3hn0r-jac","美川酒造場（舞美人）","福井県","〒910-0804 福井県福井市高木中央2丁目3212","0776-54-3253","https://maibijin.com/","<h2 id=""hb0af45a5b6"">超強烈な酸味！山廃と木桶の極致</h2><p>1887年創業。天然の乳酸菌を極限まで活かす山廃仕込みや「木桶仕込み」にこだわり、他の酒蔵とは一線を画す非常に力強い酸味（甘酸っぱさ）と超濃厚な旨味を持ちます。全国のマニアから熱狂的に支持される唯一無二の個性派蔵です。</p>",,"3hn0r-jac"
"nbucu0oyj","毛利酒造合資会社（紗利 / 越前桂月）","福井県","〒910-2165 福井県福井市東郷二ケ町36-29","0776-41-1002","https://www.sari-maestro.com/","<h2 id=""h78e30d97cf"">「お寿司に合う」を極めたモダンな酸</h2><p>1938年創業。特約店限定のブランド「紗利（さり）」は、お寿司とのペアリング（シャリに合う）を究極のコンセプトに開発されました。柑橘類を思わせる爽やかな酸味とスッキリとした後味が、魚介の脂を美しく洗い流します。</p>",,"nbucu0oyj"
"wbalj_7hxbve","株式会社越の磯（越前福井 / 越の磯）","福井県","〒910-0016 福井県福井市大宮5丁目8-25","0776-22-7711","https://www.koshinoiso.com/","<h2 id=""h4e1160a78f"">日本酒とクラフトビールの二刀流</h2><p>1909年創業。福井市で日本酒の醸造だけでなく、いち早く地ビール（越前福井浪漫麦酒）の醸造も手掛けたユニークな蔵。「越の磯」は、福井の豊かな海の幸にピタリと合う、スッキリとした旨口の味わいを追求しています。</p>",,"wbalj_7hxbve"
"u46epa_6_m","田辺酒造有限会社（越前岬）","福井県","〒910-1133 福井県吉田郡永平寺町松岡春日3-96","0776-61-0029","https://www.echizenmisaki.com/","<h2 id=""h0d9ede64fd"">全量「槽搾り」で引き出すピュアな旨味</h2><p>1899年創業。永平寺町で、すべてのお酒を昔ながらの「槽（ふね）」を使って優しく搾るこだわりの蔵。「越前岬」は、華やかな香りと、お米のピュアで力強い旨味がダイレクトに感じられる、非常にバランスの取れた気品ある名酒です。</p>",,"u46epa_6_m"
"stfjs38kj8","真名鶴酒造合資会社（真名鶴）","福井県","〒912-0083 福井県大野市明倫町11-3","0779-66-2909","https://www.manatsuru.com/","<h2 id=""hcd62647968"">和食からフレンチまで寄り添う吟醸蔵</h2><p>1751年創業。名水百選「御清水（おしょうず）」が湧く越前大野に位置。全量特定名称酒で醸され、和食だけでなくフレンチや洋食にも合うモダンで華やかな吟醸酒「真名鶴」を醸す、品格に満ちた老舗酒蔵です。</p>",,"stfjs38kj8"
"67xm7g28c","株式会社宇野酒造場（一乃谷）","福井県","〒912-0084 福井県大野市本町3-4","0779-66-2236","http://www.ichinotani.co.jp/","<h2 id=""hebc0c14d17"">越前大野で400年、大吟醸造りの名手</h2><p>1620年創業。越前大野で400年以上の歴史を誇る超老舗蔵。全国新酒鑑評会での金賞受賞の常連であり、「一乃谷（いちのたに）」は特に大吟醸造りに定評があります。気品溢れる香りと端麗で滑らかな味わいはまさに芸術品です。</p>",,"67xm7g28c"
"cxn1zq52_l","源平酒造株式会社（源平）","福井県","〒912-0081 福井県大野市要町1-33","0779-66-2007","https://genpeishuzo.com/","<h2 id=""hef4151434d"">源平合戦の歴史を刻む大野の地酒</h2><p>1673年創業。同じく名水の町・越前大野に位置し、源平合戦の史実にちなんで名付けられました。「源平」は、大野の豊かな自然と清冽な水で醸される、米の旨味をしっかりと感じる素朴で温かみのある地酒です。</p>",,"cxn1zq52_l"
"5t4_u4xd0b","片山酒造株式会社（関西）","福井県","〒915-0891 福井県越前市余田町51-18","0778-22-0145","(公式サイトなし)","<h2 id=""hf0f93086b9"">越前市で愛される毎日の晩酌酒</h2><p>1814年創業。越前市にある酒蔵。代表銘柄「関西（かんさい）」は、地元越前の人々に長く親しまれてきた、スッキリとして飲み飽きしない味わい。日々の食卓をさりげなく彩る、まさに生活に寄り添うお酒です。</p>",,"5t4_u4xd0b"
"sfwns_4zuqjx","豊酒造株式会社（華燭）","福井県","〒916-0073 福井県鯖江市下野田町38-70","0778-62-1133","https://www.kashoku.jp/","<h2 id=""hcfb89b8d01"">華やかな宴を彩る「華燭」の灯り</h2><p>1753年創業。眼鏡の町・鯖江市に位置します。華やかな宴の灯りを意味する「華燭（かしょく）」は、お祝いの席にもふさわしいお酒。越前・鯖江の風土を活かした、穏やかな香りと優しい旨味が特徴です。</p>",,"sfwns_4zuqjx"
"21hbb6k6ucmv","丹生酒造株式会社（飛鳥井）","福井県","〒916-0122 福井県丹生郡越前町天王18-3","0778-34-0012","https://www.asukai.jp/","<h2 id=""h70c6c30966"">越前町唯一の酒蔵が醸す癒やし</h2><p>1716年創業。越前ガニで有名な越前町に唯一残る造り酒屋。蹴鞠の宗家・飛鳥井家にちなんだ「飛鳥井（あすかい）」は、山の湧水を使用し、口当たりが柔らかくお米の甘味がふんわりと広がる癒やしの味わいです。</p>",,"21hbb6k6ucmv"
"osg_tsw13wf","久保田酒造合資会社（富久駒 / 一筆啓上）","福井県","〒910-0207 福井県坂井市丸岡町山久保27-45","0776-66-0123","https://www.fukukoma.co.jp/","<h2 id=""h6b27e4381a"">丸岡城の麓で育つ自社栽培の山田錦</h2><p>1753年創業。坂井市丸岡町にあり、日本最古の天守閣を持つ丸岡城にちなんだ「一筆啓上」や「富久駒」を醸造。蔵の周辺の契約農家と共に山田錦を育て、ふくよかで滑らかな旨口の酒をひたむきに造り続けています。</p>",,"osg_tsw13wf"
"u_xw648mw","坪三酒造合資会社（福喜久）","福井県","〒910-0303 福井県坂井市丸岡町猪爪5-33","0776-66-0027","(公式サイトなし)","<h2 id=""h9ddbc98842"">喜びを願う丸岡の地酒</h2><p>坂井市丸岡町にある小規模蔵。「福喜久（ふくきく）」という銘柄は、地元の人々の喜びと長寿を願って名付けられました。生産量が限られ、飾らない昔ながらの手造りの味を地元で静かに守り続けています。</p>",,"u_xw648mw"
"mes-bop5efoi","畠山酒造株式会社（雪きらら / 百万石）","福井県","〒919-0131 福井県南条郡南越前町今庄109-14","0778-45-0010","https://www.yukikirara.co.jp/","<h2 id=""hc4db533e2c"">豪雪地帯・今庄の雪の美しさ</h2><p>1845年創業。旧北陸道の宿場町として栄えた南越前町今庄に位置します。白山水系の伏流水を使用し、豪雪地帯ならではの「雪きらら」は、雪のように透明感がありスッキリとした飲み口が地元で愛されています。</p>",,"mes-bop5efoi"
"8yuyeps4n","堀口酒造有限会社（鳴り瓢）","福井県","〒919-0131 福井県南条郡南越前町今庄76-1-2","0778-45-0012","(公式サイトなし)","<h2 id=""hadcd01670d"">宿場町で300年、秀吉の瓢箪を冠する</h2><p>1621年創業。同じく宿場町・今庄にある老舗。銘柄「鳴り瓢（なりひさご）」は、豊臣秀吉の千成瓢箪に由来し、歴史を感じさせる骨太な旨味と深いコクが特徴の辛口酒として、旅人たちを癒やしてきました。</p>",,"8yuyeps4n"
"j8ki4a0fccvd","鳥浜酒造株式会社（鳥浜 / 加茂栄）","福井県","〒919-1331 福井県三方上中郡若狭町鳥浜59-30","0770-45-0021","https://www.torihama.jp/","<h2 id=""h1b59f1b468"">三方五湖の自然と若狭の海の幸のために</h2><p>1920年創業。名勝・三方五湖のすぐそばに位置し、地元若狭の梅を使った梅酒造りでも知られる酒蔵。代表銘柄「鳥浜」は、若狭湾の豊かな海の幸を最高に美味しくする、スッキリとした端麗な味わいが特徴です。</p>",,"j8ki4a0fccvd"
"9j24t9rn5","伊藤酒造合資会社（越の鷹）","福井県","〒910-0015 福井県福井市二の宮4丁目1-22","0776-22-2971","https://koshinotaka.jp/","<h2 id=""ha49469f11c"">瑞々しい果実味が弾けるモダンサケ</h2><p>1894年創業。福井市内にある蔵元で、若き当主が立ち上げた特約店限定ブランド「越の鷹」が全国的に人気。ジューシーな果実味と、ガス感を残したフレッシュでモダンな味わいで、若い世代からも熱い注目を集めています。</p>",,"9j24t9rn5"
"0dphkf0ma","西岡河村酒造株式会社（月丸 / 天津神力）","福井県","〒910-0024 福井県福井市照手2丁目7-24","0776-22-3860","(公式サイトなし)","<h2 id=""hde0738838b"">幻の酒米「神力」を醸す足羽川のほとり</h2><p>1878年創業。福井市の足羽川のほとりに位置します。かつて一世を風靡し、その後途絶えた幻の酒造好適米「神力」を使った酒造りに取り組むなど、地元の食文化に根ざした、丁寧でスッキリとしたキレの良い日本酒を醸します。</p>",,"0dphkf0ma"
"mm7m50yl0ind","力泉酒造有限会社（明乃鶴）","福井県","〒910-0803 福井県福井市高柳町19-5","0776-54-2051","(公式サイトなし)","<h2 id=""h1e3b19bb9a"">明るく飛翔する鶴の如く</h2><p>1926年創業。福井市にある小さな酒蔵。代表銘柄「明乃鶴（あけのつる）」は、明るく飛翔する鶴をイメージして名付けられました。生産量が少なく、地元で静かに親しまれる飾らない手造りの味わいです。</p>",,"mm7m50yl0ind"
"4aiwc1rduzk","池田酒造株式会社（天下取）","福井県","〒910-0015 福井県福井市二の宮","-","(公式サイトなし)","<h2 id=""h08e3271879"">福井で歴史を刻む「天下取」</h2><p>福井市に位置する酒蔵。「天下取」という勇ましく力強い銘柄を冠し、福井の豊かな酒造りの歴史と文化の一端を担ってきた、伝統を感じさせる存在です。</p>",,"4aiwc1rduzk"
"9z9ocf77hb8y","菊桂酒造合名会社（菊桂）","福井県","〒910-0854 福井県福井市御幸","-","(公式サイトなし)","<h2 id=""h51fae61442"">福井市街で親しまれる菊の香り</h2><p>昭和初期から福井市で歴史を刻む酒蔵。「菊桂（きくかつら）」は地元民の日常酒として親しまれてきた、地域密着型のスッキリとした味わいの地酒です。</p>",,"9z9ocf77hb8y"
"39keu9tmaph","敦賀酒造有限会社（福寿杯）","福井県","〒914-0056 福井県敦賀市","-","(公式サイトなし)","<h2 id=""h0a214a9a95"">港町・敦賀の祝い酒</h2><p>港町・敦賀市に位置する酒造店。「福寿杯」の名が示す通り、お祝いの席にもふさわしいお酒で、敦賀の豊かな海の幸に合うスッキリとした後味が特徴です。</p>",,"39keu9tmaph"
"nv_gzfqd46","井波酒造株式会社（七ツ星）","福井県","〒916-0004 福井県鯖江市","-","(公式サイトなし)","<h2 id=""h4ee12ff170"">夜空に輝く「七ツ星」の如く</h2><p>眼鏡の町として世界的に有名な鯖江市に位置する酒蔵。代表銘柄「七ツ星」は、夜空に輝く北斗七星のように、澄み切ったスッキリとした飲み口が特徴の地酒です。</p>",,"nv_gzfqd46"
"tgcig4bm4","白駒酒造合資会社（白駒）","福井県","〒919-0131 福井県南条郡南越前町","-","(公式サイトなし)","<h2 id=""hc9a9f48419"">雪のように白く清らかな味わい</h2><p>南越前町の歴史ある町並みの中に佇む小さな酒蔵。雪深い越前の厳しい冬の寒さの中で醸される「白駒」は、その名の通り雪のように白く清らかな味わいが特徴です。</p>",,"tgcig4bm4"
"lotnth0fk","合資会社北善商店（聖乃御代）","福井県","〒919-0131 福井県南条郡南越前町今庄","-","(公式サイトなし)","<h2 id=""h7032c7240b"">宿場町・今庄で300年</h2><p>1716年創業。宿場町・今庄で300年以上の歴史を誇る老舗です。銘柄「聖乃御代（ひじりのみよ）」は、平和な御代を願う名前。かつて北陸道を旅する人々の喉と心を癒やしてきた歴史ある味わいです。</p>",,"lotnth0fk"
"8k488czt2","株式会社酒千蔵野（川中島 幻舞）","長野県","〒381-2224 長野県長野市川中島町今井368-1","026-284-4064","http://www.shusen.jp/","<h2 id=""he03971d020"">長野県最古、戦国時代から続く名門</h2><p>1540年創業。長野県で最も古い歴史を持ち、川中島の合戦の際には武田信玄に酒を献上したとも伝わります。長野県初の女性杜氏である千野麻里子氏が醸す「幻舞」は、華やかな香りと芳醇な甘味で全国の日本酒ファンを熱狂させています。</p>",,"8k488czt2"
"y2bsjeijpwk7","株式会社西飯田酒造店（積善 / 信濃光）","長野県","〒388-8007 長野県長野市篠ノ井布施高田874","026-292-2057","https://shinano-hikari.com/","<h2 id=""h557088bf44"">花酵母を巧みに操る「積善」</h2><p>1865年創業。若き蔵元杜氏が「花酵母」を用いた酒造りに特化し、リンゴやヒマワリ、ベゴニアなど、様々な花から採取した酵母の個性を活かした、華やかでジューシーな味わいの「積善」が人気を集めています。</p>",,"y2bsjeijpwk7"
"yku65_5qr","株式会社尾澤酒造場（19 / 十九）","長野県","〒381-2404 長野県長野市信州新町新町168-1","026-262-2209","http://www.misuzunishiki.co.jp/","<h2 id=""h523fb8d8ed"">一人前になるための「19」の挑戦</h2><p>「十九（じゅうく）」という銘柄は、酒造りの世界ではまだ一人前（二十歳）に満たない、常に精進を続けるという謙虚な姿勢から名付けられました。季節ごとに変わるポップなラベルと、フレッシュでクリアな酸味が特徴のモダンサケです。</p>",,"yku65_5qr"
